Date,State,Confirmed,Active,Recovered,Deaths,Tested,Positive,TPR
2020-07-06,Gujarat,36858,8573,26323,1962,418464,36858,0.08807926129846295
2020-07-06,Haryana,17504,3894,13334,276,315853,17504,0.055418185041775765
2020-07-06,Himachal Pradesh,1077,316,751,10,89305,1077,0.012059795084261799
2020-07-06,Jammu and Kashmir,8675,3219,5318,138,406212,8675,0.021355843746615068
2020-07-06,Jharkhand,2854,766,2068,20,159176,2854,0.017929838669146103
2020-07-06,Karnataka,25317,14384,10529,404,722305,25317,0.035050290389793785
2020-07-06,Kerala,5623,2254,3341,28,275823,5623,0.020386262204384695
2020-07-06,Ladakh,1005,168,836,1,NA,NA,NA
2020-07-06,Lakshadweep,0,0,0,0,NA,NA,NA
2020-07-06,Madhya Pradesh,15284,3087,11579,618,417402,15284,0.03661697835659628
2020-07-06,Maharashtra,211987,87700,115262,9025,1138706,216079,0.1897583748570746
2020-07-06,Manipur,1390,656,734,0,56584,1390,0.02456524812667892
2020-07-06,Meghalaya,88,44,43,1,21502,80,0.003720584131708678
2020-07-06,Mizoram,197,64,133,0,15006,191,0.012728242036518726
2020-07-06,Nagaland,625,382,243,0,20484,625,0.03051161882444835
2020-07-06,Odisha,9526,2992,6486,48,297234,9526,0.03204882348587308
2020-07-06,Puducherry,1011,517,480,14,21382,1009,0.047189224581423626
2020-07-06,Punjab,6491,1828,4494,169,342524,6491,0.018950496899487336
2020-07-06,Rajasthan,20688,3949,16278,461,920600,20688,0.022472300673473822
2020-07-06,Sikkim,125,59,66,0,11407,125,0.01095818357149119
2020-07-06,Tamil Nadu,114978,46836,66571,1571,1376497,114978,0.0835294228756038
2020-07-06,Telangana,25733,10646,14781,306,122218,25733,0.21055000081821007
2020-07-06,Tripura,1692,472,1219,1,73058,1692,0.023159681349065125
2020-07-06,Uttar Pradesh,28636,8718,19109,809,917114,28636,0.031224035397998503
2020-07-06,Uttarakhand,3161,533,2586,42,79605,3161,0.03970856102003643
2020-07-06,West Bengal,22987,6973,15235,779,552007,22987,0.041642587865733584
2020-07-07,Andaman and Nicobar Islands,147,73,74,0,17381,147,0.008457511075312122
2020-07-07,Andhra Pradesh,21197,11200,9745,252,1050090,21197,0.0201858888285766
2020-07-07,Arunachal Pradesh,276,169,105,2,28072,276,0.009831860929039612
2020-07-07,Assam,13235,4890,8330,15,485156,12522,0.025810254845864012
2020-07-07,Bihar,12525,3089,9338,98,269277,12525,0.04651344154903687
2020-07-07,Chandigarh,492,84,401,7,8669,492,0.05675395085938401
2020-07-07,Chhattisgarh,3415,673,2728,14,189038,3415,0.018065150922036838
2020-07-07,Dadra and Nagar Haveli and Daman and Diu,429,243,185,1,34761,423,0.012168809873133684
2020-07-07,Delhi,102831,25449,74217,3165,679831,102831,0.15125965129568966
2020-07-07,Goa,1903,739,1156,8,79864,1903,0.023828007612942
2020-07-07,Gujarat,37636,8913,26744,1979,425830,37636,0.08838268792710706
2020-07-07,Haryana,17999,4076,13644,279,323491,17999,0.05563987869832546
